scenario,t,b,p_marg,p_bs,has_boundary,t_star_prob,b_star_prob,t_star_bs_jump,b_star_bs_jump,p_star_bs_jump
A_call,0.0,105.43973277655651,0.0,0.0,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.00390625,105.42868407818678,3.7387355433793346e-09,0.0,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.0078125,105.41800508118602,8.532853645881744e-09,0.0,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.01171875,105.40944657239302,1.450247910650404e-08,0.0,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.015625,105.40019580145733,2.1895227297896724e-08,0.0,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.01953125,105.39022276582293,3.0972437836673805e-08,0.0,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.0234375,105.37954428283517,4.203493486620857e-08,1.7208456881689926e-15,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.02734375,105.36831383295429,5.5412950339395195e-08,1.7014167852380524e-13,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.03125,105.35722161994173,7.13887574610439e-08,5.350442311424786e-12,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.03515625,105.34784622857795,9.0025142562844e-08,7.769457299744431e-11,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.0390625,105.33844334111583,1.1191928628306869e-07,6.643041117193604e-10,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.04296875,105.32828040648823,1.3770877904661916e-07,3.879899124203945e-09,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.046875,105.31736703527184,1.6799159296976285e-07,1.7019652909233685e-08,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.05078125,105.3058482345449,2.0339198236740685e-07,5.984035689188261e-08,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.0546875,105.2944000863738,2.443224744741457e-07,1.761985805592836e-07,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.05859375,105.28461518991114,2.9051861138995605e-07,4.4681363337018e-07,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.0625,105.27493457083324,3.4328271447670033e-07,1.0101292772235482e-06,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.06640625,105.26445112178783,4.0405225421036306e-07,2.084983509897942e-06,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.0703125,105.25317754204043,4.7396866986737507e-07,3.988689306233528e-06,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.07421875,105.24128092590277,5.542347447651252e-07,7.152738630611388e-06,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.078125,105.2295447185654,6.455447540965054e-07,1.2106963776514768e-05,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.08203125,105.21979105959991,7.470782587004621e-07,1.9384885435902444e-05,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.0859375,105.20972952118028,8.639976337709854e-07,2.979565682498242e-05,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.08984375,105.19882661775362,1.0014095694899083e-06,4.426892223874379e-05,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.09375,105.18712063197817,1.1660109714428657e-06,6.383831733253187e-05,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.09765625,105.17489055958933,1.3673313682405208e-06,8.959956366794142e-05,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.1015625,105.16318044055151,1.6167609047101905e-06,0.0001224343507559844,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.10546875,105.15349681776652,1.92690655032024e-06,0.00016272880403278567,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.109375,105.14296308664599,2.3346202201457444e-06,0.0002125068313358902,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.11328125,105.1315640898015,2.8801900897601485e-06,0.00027316748166444915,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.1171875,105.1194042715531,3.6176236394291905e-06,0.0003461033356132459,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.12109375,105.10704917132519,4.612287877403531e-06,0.00043226603115498197,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.125,105.09602844520498,5.925074228918525e-06,0.0005311183263334018,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.12890625,105.08579962898006,7.651695109522905e-06,0.000643668964549593,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.1328125,105.07467372249239,9.949020528865482e-06,0.0007730274012560101,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.13671875,105.06266481956021,1.2983954267076214e-05,0.0009206829021876084,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.140625,105.04997514655626,1.6950970110563013e-05,0.0010877649106664222,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.14453125,105.0375584096133,2.2023285570771378e-05,0.0012733976522654178,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.1484375,105.02755389637181,2.8238602133745516e-05,0.0014722853956493087,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.15234375,105.01664428345224,3.6072147507448804e-05,0.001692861770173415,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.15625,105.0048145162963,4.587302816783101e-05,0.001936609078142526,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.16015625,104.99218637846239,5.80253070234793e-05,0.002204561969291474,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.1640625,104.97941993242824,7.283974674665572e-05,0.002495358957834648,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.16796875,104.96817507118583,9.029798640203257e-05,0.002801970723841807,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.171875,104.95733564095698,0.00011094036114422945,0.0031284042959441316,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.17578125,104.94553583001685,0.000135639962174805,0.003481784977210467,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.1796875,104.93284511091016,0.00016501487010667226,0.0038631662867357197,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.18359375,104.91972844610996,0.00019952602377637518,0.004270986014207778,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.1875,104.90754398492743,0.00023896740307705056,0.004696610378760735,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.19140625,104.89661107589507,0.00028337967409552967,0.005136325077105763,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.1953125,104.88467072895827,0.00033482233380954796,0.00560607500590421,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.19921875,104.87176643515126,0.0003941725318863387,0.006106994634937635,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.203125,104.85827941396778,0.00046199426676474253,0.006637135535474015,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.20703125,104.84546694567831,0.0005375615104786791,0.007185317357668863,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.2109375,104.8342775643654,0.0006197838512219667,0.00774061426689282,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.21484375,104.82202781654448,0.0007128320333833482,0.008328818367888013,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.21875,104.80876312850013,0.0008178333811778016,0.008951016952653379,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.22265625,104.79490277624222,0.0009352043956244449,0.009603791100810277,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.2265625,104.78178995133847,0.0010628992831892559,0.0102711239495627,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.23046875,104.7701953540553,0.001199025439579282,0.01094121452978103,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.234375,104.7574851097102,0.0013505183358050177,0.011647212735035384,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.23828125,104.74373573354276,0.0015186637157705851,0.012389754762042737,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.2421875,104.72952852019657,0.001703021954023165,0.013161744286039723,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.24609375,104.71648993818697,0.0018984897141445245,0.013938176618319698,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.25,104.70435983210807,0.0021055717006069896,0.014720683485429209,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.25390625,104.6910614698433,0.00233323644432204,0.015542385561989114,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.2578125,104.6767325912071,0.00258267102799814,0.016402738869817912,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.26171875,104.6622334416482,0.0028511121246372895,0.01728765245766012,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.265625,104.64968523915928,0.00312711524672149,0.018156795584836627,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.26953125,104.63691400410607,0.003422152149136437,0.019048592599289482,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.2734375,104.62295625717577,0.003743400789629092,0.01998259988567541,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.27734375,104.60813697509589,0.004090702211243968,0.020953968293302982,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.28125,104.59375654995671,0.004455851215398154,0.021935878022864674,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.28515625,104.5814702522299,0.004825034523446847,0.02289008384640695,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.2890625,104.5679459284736,0.00522446523668274,0.023888536183503062,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.29296875,104.55328863317554,0.0056555430149238806,0.02493078737855442,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.296875,104.53826544313497,0.006113009005810466,0.026000064742370543,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.30078125,104.52485153908168,0.006577117771234375,0.027047315836737973,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.3046875,104.51166565171305,0.00706063520394129,0.028104344375405876,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.30859375,104.49722245489644,0.007580842873313509,0.029209338771906457,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.3125,104.48189705879354,0.008135774987222177,0.030354287480970576,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.31640625,104.46707510952292,0.00870931813255249,0.031502237597711424,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.3203125,104.45405250331926,0.009282811438188654,0.032615073080802526,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.32421875,104.43968186115916,0.00989829820077115,0.03378000362816491,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.328125,104.42412470005166,0.010556331421945009,0.03499450162756146,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.33203125,104.40843623796367,0.011242863841966155,0.03622857913860045,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.3359375,104.39490064795095,0.01192013458894814,0.03741136915594084,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.33984375,104.38039932632337,0.012637888538784336,0.0386368294827264,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.34375,104.36458677916012,0.01340471445945024,0.03991758956395508,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.34765625,104.34837416811447,0.014206448590110776,0.04122587592082988,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.3515625,104.33384090973983,0.015002729646543145,0.042492265564095244,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.35546875,104.31891373119734,0.015832439111618024,0.04378405907167837,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.359375,104.30255800944259,0.016718849599030916,0.045137701222447146,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.36328125,104.28570832760795,0.017644660070788465,0.046522437077016754,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.3671875,104.27052638631748,0.018560697657475256,0.047860653377531814,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.37109375,104.25486087876082,0.019514619525699217,0.04922796138316293,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.375,104.23766265166013,0.0205339680494927,0.05066421444303193,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.37890625,104.22008107119377,0.021592947863678047,0.052128254477095626,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.3828125,104.20467246798701,0.022623522081039238,0.05352137269647239,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.38671875,104.18799334098158,0.023715653075567222,0.054974695716523136,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.390625,104.16991665134266,0.024876440794464716,0.05649538621590561,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.39453125,104.15206009266934,0.02606149565807836,0.05802000457083312,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.3984375,104.1358833497136,0.027224970736688503,0.05948745974206049,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.40234375,104.11784860057688,0.0284743243647696,0.06104260590451044,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.40625,104.09889907174158,0.029783930357670907,0.06264849662325622,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.41015625,104.08147534692222,0.031073683854249357,0.06420103165346858,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.4140625,104.06355226347198,0.032409345984349525,0.06578579946524482,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.41796875,104.04403841498889,0.033831384480343396,0.06745196464414221,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.421875,104.0247667127374,0.03527673751964411,0.0691195164119644,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.42578125,104.00657967060265,0.03671227450933978,0.07074908208677522,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.4296875,103.98630725045206,0.03825825453155307,0.0724853750180054,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.43359375,103.96551286721173,0.03985825540285248,0.07425851681035128,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.4375,103.94647616189616,0.041419373272061355,0.07596040494254819,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.44140625,103.92504003487083,0.043111946929373035,0.07778831012697102,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.4453125,103.90281433638475,0.04487352943690093,0.07966769119153982,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.44921875,103.88199035602939,0.04660827887029351,0.08149088141058514,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.453125,103.8586572148291,0.04849069005593831,0.0834516500536388,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.45703125,103.83471054782129,0.05043985677035834,0.08545797860370491,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.4609375,103.8105098309178,0.0524401615860296,0.08749215925877035,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.46484375,103.78399124309162,0.054594805727475104,0.0896626458529039,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.46875,103.75768232270576,0.05678314180583377,0.09183955786474873,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.47265625,103.72862249567575,0.0591592315165792,0.09418186476771157,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.4765625,103.69824687563825,0.061656632944022016,0.09661689089791886,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.48046875,103.66512560773127,0.06435995164587405,0.09922699341871188,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.484375,103.62944558319485,0.06727070999389406,0.10200821222296391,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.48828125,103.58917175539014,0.0705210748809999,0.10508433189826666,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.4921875,103.54436081548656,0.07413202890371928,0.10846542253614677,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
A_call,0.49609375,103.47451584838741,0.07943490032897249,0.11340091740651942,True,0.00390625,105.42868407818678,0.0234375,105.37954428283517,1.7208456881689926e-15
B_call,0.0,133.02100955098564,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.0038461538461538464,133.0191891317758,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.007692307692307693,133.01729606127736,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.011538461538461539,133.0153247868566,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.015384615384615385,133.01326911879144,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.019230769230769232,133.01112213215347,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.023076923076923078,133.0088760499239,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.026923076923076925,133.00652210326447,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.03076923076923077,133.00405036398894,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.03461538461538462,133.00144954344398,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.038461538461538464,132.99870675130214,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.04230769230769231,132.9958072079209,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.046153846153846156,132.9927339062282,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.05,132.9894672269779,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.05384615384615385,132.98598453315714,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.05769230769230769,132.98225982718827,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.06153846153846154,132.9782637092981,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.06538461538461539,132.97396431441288,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.06923076923076923,132.96933128884027,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.07307692307692308,132.96435010963881,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.07692307692307693,132.9590826228869,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.08076923076923077,132.95335269541425,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.08461538461538462,132.9420603950225,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.08846153846153847,132.9276956825426,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.09230769230769231,132.9084139875512,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.09615384615384616,132.88098504899077,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.1,105.33432835739781,1.0743489409215101e-06,9.143204100658942e-05,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.10394736842105264,133.0317193362296,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.10789473684210527,133.03044739357992,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.1118421052631579,133.0291393064539,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.11578947368421053,133.0277931067239,7.771561172376096e-16,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.11973684210526317,133.02640666598066,0.0,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.12368421052631579,133.0249776779637,4.440892098500626e-16,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.12763157894736843,133.02350363856476,3.3306690738754696e-16,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
B_call,0.13157894736842105,133.02198182298693,1.1102230246251565e-16,0.0,True,0.1,105.33432835739781,0.1,105.33432835739781,9.143204100658942e-05
